,title,rank,date,artist,url,region,chart,trend,streams
955,Heathens,86,2017-01-01,Twenty One Pilots,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr,Brazil,top200,SAME_POSITION,50975.0
956,Nada Bom II,87,2017-01-01,"Costa Gold, Luccas Carlos, Don L",https://open.spotify.com/track/0Mh4id8WvrTFOB9RiVitrB,Brazil,top200,MOVE_DOWN,50967.0
957,Hymn for the Weekend - Seeb Remix,88,2017-01-01,Coldplay,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,Brazil,top200,MOVE_DOWN,50349.0
958,Tudo de Bom,89,2017-01-01,Mc Livinho,https://open.spotify.com/track/5XRtwljsug3r3XOBy9Bndu,Brazil,top200,MOVE_UP,50166.0
959,Bad Things (with Camila Cabello),90,2017-01-01,Machine Gun Kelly,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj,Brazil,top200,MOVE_DOWN,50098.0
960,Fantasma,91,2017-01-01,"Luan Santana, Marília Mendonça",https://open.spotify.com/track/5Nw3HvX6k8cB7NjEkqJkij,Brazil,top200,MOVE_DOWN,49152.0
961,Love Yourself,92,2017-01-01,Justin Bieber,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT,Brazil,top200,MOVE_DOWN,48881.0
962,Lean On (feat. MØ & DJ Snake),93,2017-01-01,Major Lazer,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4,Brazil,top200,MOVE_UP,48668.0
963,That's My Girl,94,2017-01-01,Fifth Harmony,https://open.spotify.com/track/2ACOWPLUe4A4KuQ5ioD2od,Brazil,top200,MOVE_DOWN,47466.0
964,Sentimento Louco - Ao Vivo,95,2017-01-01,Marília Mendonça,https://open.spotify.com/track/5YdC74tZejyq3vurDOLFYz,Brazil,top200,MOVE_UP,47433.0
965,Coração Machucado - Ao Vivo,96,2017-01-01,Wesley Safadão,https://open.spotify.com/track/0GhaUJVyWwAKDELlAAFWyo,Brazil,top200,MOVE_UP,47318.0
966,Cheia de Marra,97,2017-01-01,Mc Livinho,https://open.spotify.com/track/4gvePWCd0GfkC40QshflUy,Brazil,top200,MOVE_UP,47271.0
967,Our Way,98,2017-01-01,"FTampa, Kamatos",https://open.spotify.com/track/7hA7pMp2Vr1OCC4sWYwaMG,Brazil,top200,SAME_POSITION,46684.0
968,Regime Fechado - Ao Vivo,99,2017-01-01,Simone & Simaria,https://open.spotify.com/track/6UZJOc2HBrTp9DYfir9N8n,Brazil,top200,MOVE_DOWN,46494.0
969,Vou Dar Virote - Ao Vivo,100,2017-01-01,Wesley Safadão,https://open.spotify.com/track/6bV82DzyaNLjig0tVywear,Brazil,top200,MOVE_UP,46345.0
970,Camarote,101,2017-01-01,Wesley Safadão,https://open.spotify.com/track/77VvA3wNFxm1P9amCKlVHQ,Brazil,top200,MOVE_UP,46169.0
971,I Would Like,102,2017-01-01,Zara Larsson,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6,Brazil,top200,MOVE_DOWN,45030.0
972,Send My Love (To Your New Lover),103,2017-01-01,Adele,https://open.spotify.com/track/4BHzQ9C00ceJxfG16AlNWb,Brazil,top200,MOVE_DOWN,44361.0
973,Ela Domina o Ratatá Tum Tum - Ao Vivo,104,2017-01-01,Wesley Safadão,https://open.spotify.com/track/5ITDkudn3l1YoZc2TP0vhN,Brazil,top200,MOVE_UP,43505.0
974,Ride,105,2017-01-01,Twenty One Pilots,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW,Brazil,top200,MOVE_DOWN,43004.0
975,Shed a Light,106,2017-01-01,"Robin Schulz, David Guetta, Cheat Codes",https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY,Brazil,top200,MOVE_DOWN,42690.0
976,Hotline Bling,107,2017-01-01,Drake,https://open.spotify.com/track/2FBUoWkIuQXwayw2RNo5l6,Brazil,top200,MOVE_UP,42236.0
977,Não Me Deixe Sozinho,108,2017-01-01,Nego do Borel,https://open.spotify.com/track/0gNxi721t2RcPt5LdWGfpb,Brazil,top200,MOVE_UP,41635.0
978,De Tanto Te Querer - Ao Vivo,109,2017-01-01,Jorge & Mateus,https://open.spotify.com/track/3HrvG1d9OZpg6eV4A1dcSk,Brazil,top200,MOVE_UP,40837.0
979,Meu Violão E O Nosso Cachorro - Ao Vivo,110,2017-01-01,Simone & Simaria,https://open.spotify.com/track/68y9Wxhai4e17Ywvnz76vY,Brazil,top200,MOVE_UP,40633.0
980,All We Know,111,2017-01-01,"The Chainsmokers, Phoebe Ryan",https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK,Brazil,top200,MOVE_DOWN,40623.0
981,Duvido Você Não Tomar Uma - Ao Vivo,112,2017-01-01,Simone & Simaria,https://open.spotify.com/track/6S8yTw0KfidwuAq5Y6Bygj,Brazil,top200,MOVE_DOWN,40043.0
982,Turutum,113,2017-01-01,MC Kevinho,https://open.spotify.com/track/3pM81OKNrV6d2zJb76nQ6M,Brazil,top200,MOVE_UP,39837.0
983,De Buenas,114,2017-01-01,Lucas Lucco,https://open.spotify.com/track/4NpFX0f0GfJgy92c9ypVxk,Brazil,top200,MOVE_UP,39710.0
984,Deixa a Gente Quieto - Ao Vivo,115,2017-01-01,"João Bosco & Vinicius, Henrique & Juliano",https://open.spotify.com/track/4PNi30UilK0CZi2z9wegMQ,Brazil,top200,MOVE_UP,39698.0
985,Os Anjos Cantam,116,2017-01-01,Jorge & Mateus,https://open.spotify.com/track/6ccKu0LwJzOhLAxBwP2PTk,Brazil,top200,MOVE_UP,39395.0
986,By Your Side,117,2017-01-01,"Jonas Blue, RAYE",https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j,Brazil,top200,MOVE_UP,39387.0
987,Você Foi Diferente,118,2017-01-01,MC G15,https://open.spotify.com/track/716p41p4BQQuUMgOP8ucpF,Brazil,top200,MOVE_DOWN,39241.0
988,Vou Desafiar Você,119,2017-01-01,Mc Sapao,https://open.spotify.com/track/0P3k6Jipqv1UWX0a4GmUuj,Brazil,top200,MOVE_UP,39199.0
989,Pé Direito,120,2017-01-01,Mc Davi,https://open.spotify.com/track/6V3J5pbU5yBvB5zxPSyP5v,Brazil,top200,MOVE_DOWN,39081.0
990,Sugar,121,2017-01-01,Maroon 5,https://open.spotify.com/track/494OU6M7NOf4ICYb4zWCf5,Brazil,top200,MOVE_UP,38790.0
991,Quando O Mel É Bom - Ao Vivo,122,2017-01-01,Simone & Simaria,https://open.spotify.com/track/21j9YxYHSzrdcLBX3mb5UL,Brazil,top200,MOVE_UP,38002.0
992,How Deep Is Your Love,123,2017-01-01,"Calvin Harris, Disciples",https://open.spotify.com/track/22mek4IiqubGD9ctzxc69s,Brazil,top200,MOVE_UP,37856.0
993,Solteiro de Novo - Ao Vivo,124,2017-01-01,"Wesley Safadão, Ronaldinho Gaúcho",https://open.spotify.com/track/4xRSLYsW0Y4FCnkFqyuJdF,Brazil,top200,MOVE_UP,37593.0
994,Made In Roça,125,2017-01-01,Loubet,https://open.spotify.com/track/7clSIA4MRU6LJAoCWWEiuy,Brazil,top200,MOVE_UP,37473.0
995,Tim Tim - Ao Vivo,126,2017-01-01,Wesley Safadão,https://open.spotify.com/track/4bftZ7IayYg0I6qQNk4ecK,Brazil,top200,MOVE_UP,37363.0
996,Folgado - Ao Vivo,127,2017-01-01,Marília Mendonça,https://open.spotify.com/track/4DYmJ19DhmxUe26QhANDYv,Brazil,top200,MOVE_UP,37320.0
997,Photograph,128,2017-01-01,Ed Sheeran,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,Brazil,top200,MOVE_DOWN,37266.0
998,Starving,129,2017-01-01,"Hailee Steinfeld, Grey, Zedd",https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe,Brazil,top200,MOVE_DOWN,37178.0
999,Scars To Your Beautiful,130,2017-01-01,Alessia Cara,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK,Brazil,top200,MOVE_DOWN,37132.0
